date,open,high,low,close,volume,sma_7,sma_21,ema_7,ema_21,rsi_14,daily_return,high_low_spread,close_open_diff,dayofweek,month,is_weekend,news_sentiment,fear_greed_index
2021-11-17,0.7723374297294676,0.3655472667868099,0.767809822364913,0.7788138825224236,2.5003078698767313e-09,0.86360550483687,0.8871490757073484,0.8566363213505291,0.8824416042654993,0.40020524262656976,0.5307627176189925,0.021490169919667138,0.47661903353375334,0.3333333333333333,0.9090909090909091,0.0,0.6247309166382646,0.5476190476190477
2021-11-18,0.7775603173573185,0.3668036125731157,0.7333776870656246,0.7182677926618837,5.006255705598179e-09,0.8428625509383865,0.8837789218920435,0.8302167188832091,0.8725246388989233,0.35603460660467245,0.32404662730839656,0.04041420795054363,0.16763968644596766,0.5,0.9090909090909091,0.0,0.6247183203106647,0.5714285714285714
2021-11-19,0.7168909532511263,0.3450981818874653,0.7177915922291831,0.7385722893576403,2.6746017114367898e-09,0.826801687990079,0.8799600828094782,0.8157920554294499,0.8655457267893193,0.3997454572773437,0.583503031250089,0.024264708897579368,0.5484443317881446,0.6666666666666666,0.9090909090909091,0.0,0.2511671776544579,0.33333333333333337
2021-11-20,0.7379073981430508,0.35754411910598244,0.7497336180706913,0.7671391856363459,1.5580056947787679e-09,0.8144837732860961,0.8779763267923391,0.812556935557123,0.8620664786289501,0.4302781939948978,0.609291383795177,0.021812667815776152,0.58375914115004,0.8333333333333333,0.9090909090909091,1.0,0.49965874318631154,0.44047619047619047
2021-11-22,0.7471337088537555,0.3540861706370194,0.7181669343462737,0.7073741925012969,4.05377374383064e-09,0.7771226667224194,0.8713166212510552,0.7887786935482971,0.8483544227588585,0.17253035799702302,0.3808904253752482,0.03404681094779663,0.25961427743529775,0.0,0.9090909090909091,0.0,0.6246161699855393,0.5238095238095238
2021-11-23,0.7056377253593504,0.3411983196600952,0.7139295241030674,0.7298629997223971,4.531604960274425e-09,0.7704815016289897,0.8661994032715274,0.7824015655261739,0.8426992741722538,0.2313505216800087,0.591663265840327,0.021903612404732542,0.5604758057744976,0.16666666666666666,0.9090909090909091,0.0,0.3764467840583742,0.3214285714285714
2021-11-24,0.7288260416644861,0.3401503245902135,0.7230485297489504,0.7233013330006991,2.8032926399333345e-09,0.7621250749997928,0.8609987620840454,0.7758768572951936,0.8369001045471905,0.25598624887001437,0.49366732065814756,0.016098103513714306,0.420560784573395,0.3333333333333333,0.9090909090909091,0.0,0.4984626215724602,0.4285714285714286
2021-11-25,0.721563154343638,0.35381491229395706,0.7430859279282278,0.7536683680983396,2.7355438698270083e-09,0.7674540017706724,0.8587196986492003,0.7790445692851719,0.8346739008124114,0.32101002801991746,0.6167323331902562,0.02105913995397181,0.5973752803207368,0.5,0.9090909090909091,0.0,0.5974542590726746,0.30952380952380953
2021-11-26,0.7537271204309761,0.3520982567853184,0.6801193791980995,0.6631444812310546,4.938503990296855e-09,0.7560996872986936,0.8521341248251622,0.7573898523818631,0.8235706674337379,0.25185230726365193,0.2223052901246828,0.05121164528147484,0.020831248596248242,0.6666666666666666,0.9090909090909091,0.0,0.3750679224710579,0.48809523809523814
2021-11-29,0.7245677712493135,0.3494094074331521,0.7372535374249383,0.7338507684220292,1.8880155924828677e-09,0.7436980910374869,0.8317672863975698,0.7537641196449988,0.810258425994851,0.3528835615277815,0.542774684644555,0.01914009977478002,0.4901490049963422,0.0,0.9090909090909091,0.0,0.3746923296643142,0.3214285714285714
2021-11-30,0.7325275203720876,0.3520283685473693,0.7228749094086651,0.7190467929524147,3.2233405985354717e-09,0.7420699035545069,0.8226992282848193,0.753269361278386,0.8069817003193557,0.40025030487686997,0.46654119268902994,0.029366536309718288,0.3831615373201315,0.16666666666666666,0.9090909090909091,0.0,0.7377090345276601,0.40476190476190477
2021-12-09,0.6056351786303622,0.28322064710431105,0.569769154753537,0.5558526087425181,1.6552659701898072e-09,0.6227264329710596,0.7319886613964106,0.6342302376452791,0.7227591482649719,0.20577108638100555,0.3279178668817972,0.030965265637024446,0.21355886841898522,0.5,0.9999999999999999,0.0,0.7453304018966833,0.27380952380952384
2021-12-10,0.5560995554736881,0.27750648293478697,0.561906301219119,0.5481347581404133,2.3511234121314887e-09,0.6057136988839349,0.7220686527590552,0.618248584587883,0.7102946783844483,0.2764622408036134,0.48448171874565804,0.02862786212326452,0.41035196277472913,0.6666666666666666,0.9999999999999999,0.0,0.8731424294877866,0.21428571428571427
2021-12-11,0.5469642990459884,0.2724041488154642,0.559658902257655,0.5870293918434355,1.143874458600493e-09,0.6062386152516868,0.7126866223437383,0.6165873270993661,0.7028644162931988,0.32149731371137114,0.672775694365925,0.024110431152986944,0.6360325761123724,0.8333333333333333,0.9999999999999999,1.0,0.49965874318631154,0.11904761904761904
2021-12-13,0.5977685769925014,0.2781778534932293,0.5413797232563371,0.5409273894510538,3.1671918963922674e-09,0.5981841470260241,0.6962162310621376,0.6045481460480755,0.6864346942221721,0.17951633591304736,0.29419890323825526,0.039823250376012136,0.18045897947787737,0.0,0.9999999999999999,0.0,0.3753172909766591,0.26190476190476186
2021-12-14,0.5384753187074338,0.26570801794657684,0.5513559122111122,0.5689748939684344,1.60643517845937e-09,0.5923368258943664,0.6878354702503076,0.6015192452276127,0.6793626821991393,0.2527126651738916,0.6298921312034458,0.020907504887816005,0.5911613575989121,0.16666666666666666,0.9999999999999999,0.0,0.5325816356133756,0.17857142857142858
2021-12-15,0.5680974399442928,0.2724162211667903,0.5560755216262032,0.5778618564665323,3.149718026946711e-09,0.5881885138778711,0.6802594380773969,0.6016067056111927,0.6738249295384287,0.2610863097849782,0.5504841963379414,0.025948186188542346,0.49354565398546413,0.3333333333333333,0.9999999999999999,0.0,0.7496921021995471,0.26190476190476186
2021-12-16,0.5770366331265948,0.27197430740838313,0.5731601210903429,0.5567079542061737,1.2045289604375567e-09,0.5883172709187785,0.6699996484522172,0.5960567790205216,0.6666689038665652,0.25332882687833225,0.4328133285413768,0.01675977551813579,0.3521222875700566,0.5,0.9999999999999999,0.0,0.8739881882394003,0.27380952380952384
2021-12-17,0.5548724158550276,0.2601487412233185,0.5366910791184311,0.5314242497776469,1.504761844884175e-09,0.5858018012047566,0.6631382602301564,0.5851825135520761,0.6576275078699352,0.2759435262196022,0.4141779137272992,0.022204968873348684,0.3376296997111785,0.6666666666666666,0.9999999999999999,0.0,0.3753500384452746,0.20238095238095236
2021-12-18,0.5293650062691397,0.25486926382637365,0.5375164021999308,0.5425187582885614,5.672873581906586e-10,0.5791015172739169,0.6559055581943126,0.5799719663430902,0.6505208197383858,0.39564286060362236,0.5612318748050665,0.015926602795862606,0.5097476450442309,0.8333333333333333,0.9999999999999999,1.0,0.49965874318631154,0.21428571428571427
2021-12-20,0.5388283720959439,0.25643062126455174,0.5383904105727269,0.5435973740754504,9.544406540668338e-10,0.5706189897437495,0.6363234184633788,0.5729101323969229,0.6380618261719578,0.3483712183399017,0.5302777275093123,0.017214133955547436,0.4702926824689689,0.0,0.9999999999999999,0.0,0.49965874318631154,0.2261904761904762
2021-12-21,0.543288462061762,0.27094938941824737,0.5580895175735108,0.5779289423852504,1.3300309859318185e-09,0.5719668624189205,0.6289725024566255,0.5801676796383077,0.6362854254047495,0.41934010598259663,0.6550837963919662,0.023295210418714126,0.6105778144925159,0.16666666666666666,0.9999999999999999,0.0,0.49965874318631154,0.24999999999999997
2021-12-22,0.5780281130970946,0.2730866062271652,0.5899688969004832,0.5730867017365295,8.107292310828658e-10,0.5712480478357653,0.6211205102795693,0.5843254172679887,0.6341848460498842,0.41549232637627026,0.4965097749329661,0.009436366809234549,0.42439483726176863,0.3333333333333333,0.9999999999999999,0.0,0.49965874318631154,0.4642857142857143
2021-12-23,0.5729604712774323,0.2880438388960319,0.5823165356549057,0.6116282608517153,1.225181163213629e-09,0.5795153228373728,0.6159049535648878,0.5976749754981188,0.6361408897600103,0.5730936874289106,0.6667632095056275,0.02992906230934554,0.6292803103760846,0.5,0.9999999999999999,0.0,0.2513442720269795,0.33333333333333337
2021-12-24,0.6115683594390497,0.29166061680353045,0.6253464575991384,0.6118321391515693,7.122972359909848e-10,0.591619299933557,0.613335851833903,0.6077412657715096,0.6379395600062351,0.5904712003068554,0.5161824443344407,0.012035030980848314,0.4486022187261608,0.6666666666666666,0.9999999999999999,0.0,0.8331294006042359,0.41666666666666663
2021-12-25,0.6114966672736952,0.28609320972121577,0.6201077770636074,0.6051371741070017,3.9529912721042926e-10,0.6010453883033327,0.6144607410356064,0.613513735845365,0.6389032196957171,0.509920007027547,0.4902742798730346,0.008524460494919001,0.4174907522302429,0.8333333333333333,0.9999999999999999,1.0,0.49965874318631154,0.3928571428571428
2021-12-27,0.6103618029724862,0.29382936955060635,0.6259639732424206,0.6094139014252788,8.652186874349825e-10,0.6216442531848367,0.615866322440445,0.6233895404180944,0.6415377805800143,0.6620428795614933,0.5095134690231014,0.014127121034216766,0.44291925321524817,0.0,0.9999999999999999,0.0,0.6247220939884418,0.40476190476190477
2021-12-28,0.6092679305419788,0.28254410268101465,0.5697099090497901,0.5547390523729635,1.5693406951921118e-09,0.6181534278472078,0.6131013440728283,0.6118712397949874,0.6371194723297599,0.43728112931755214,0.30952913240938507,0.03024472569225643,0.19123732879489347,0.16666666666666666,0.9999999999999999,0.0,0.1250828456513584,0.41666666666666663
2021-12-29,0.5545354103478135,0.2614423716865092,0.5479434670693226,0.5355830526294274,1.1148348634499953e-09,0.6125079207539335,0.609463520701992,0.5981473563110588,0.6311815100585427,0.37351936916691275,0.43853205123420513,0.017911618809127113,0.358750635935637,0.3333333333333333,0.9999999999999999,0.0,0.3331995492468679,0.24999999999999997
2021-12-30,0.5354297099310568,0.2594458347267181,0.5451206151243363,0.5477981056264297,1.0167392720172561e-09,0.6028994265762053,0.6090439566592819,0.5910970556997042,0.6270085142663424,0.45039754467823445,0.5656006267343318,0.017133395572966875,0.5060145316710695,0.5,0.9999999999999999,0.0,0.49987991351864125,0.19047619047619044
2021-12-31,0.5464280904905139,0.2648927646702885,0.5402383037614936,0.5316866535534661,1.3387058146579038e-09,0.5908349496996788,0.6081871647310957,0.581532378854429,0.6215989269435064,0.47265344219574323,0.4502066072852966,0.025663050297916417,0.3785897249213882,0.6666666666666666,0.9999999999999999,0.0,0.40639628688005597,0.26190476190476186
2022-01-01,0.5304946375655784,0.25980381689971505,0.5496012728339833,0.5583085822980876,8.816703631899612e-10,0.5837857383957257,0.6066910800205839,0.581425937214703,0.6193512603167117,0.5091842190136444,0.625317298141085,0.015249439228192063,0.5786038502706816,0.8333333333333333,0.0,1.0,0.49965874318631154,0.17857142857142858
2022-01-03,0.5498260549214316,0.2568005936640358,0.5405819646412332,0.5356153726683931,1.1149631399959782e-09,0.5636994296268216,0.6039331271483898,0.5738761761406835,0.6125395452820463,0.4544615787653443,0.45201499730990635,0.016508903320343164,0.38105822459746447,0.0,0.0,0.0,0.49965512761519226,0.27380952380952384
2022-01-04,0.5357712507090722,0.2564852342824556,0.537529647463004,0.5253313109724087,7.851561946699014e-10,0.559272617393167,0.6016597059508012,0.5669296278452715,0.6078078873263155,0.34382967346924614,0.47316753412741513,0.017712962292168153,0.3988727827651042,0.16666666666666666,0.0,0.0,0.4999363098651842,0.20238095238095236
2022-01-05,0.5243254482417452,0.25255334336789365,0.4835911774376609,0.48319716114753963,2.478217659586754e-09,0.5513868535011277,0.5967285634957677,0.5505347712998955,0.5992803872602375,0.2847764524126156,0.3400983268421512,0.04081106535024825,0.2548011954538527,0.3333333333333333,0.0,0.0,0.8745589309006785,0.21428571428571427
2022-01-06,0.48245199066990135,0.22555792330591246,0.48200926345060935,0.47802805134798143,1.2421616069838816e-09,0.5408842132059859,0.5926300787540745,0.5368664352968032,0.5910096604146109,0.1521693747269734,0.49271400639848334,0.011661957687073189,0.4275190321643018,0.5,0.0,0.0,0.4658741247267626,0.10714285714285712
2022-01-07,0.4765669535051014,0.22043776809653676,0.44942126254921555,0.4501201344583502,2.8675248839128545e-09,0.5286058250200756,0.5883948971642652,0.5192067384626885,0.5806916950907439,0.1275877747659063,0.39200505171910033,0.022571663288138918,0.3241120379211772,0.6666666666666666,0.0,0.0,0.42839237171599737,0.14285714285714285
2022-01-08,0.4508242331380376,0.21363881692928,0.44776166688413954,0.4526842491172699,1.5401839987215094e-09,0.5127059609697331,0.5837153620893473,0.5066426365610454,0.5715689035177532,0.14187593349636224,0.5271913794768508,0.015872382324490814,0.4572665869376009,0.8333333333333333,0.0,1.0,0.49965874318631154,0.047619047619047616
2022-01-10,0.4546209525324603,0.21287554867604902,0.4325605796270313,0.4548659390989138,2.566280035970121e-09,0.4861795384917413,0.574713445557857,0.49136754246242653,0.5562461142573166,0.1329336319802144,0.5107993544508941,0.022764578814011404,0.449652644120236,0.0,0.0,0.0,0.4259497872147896,0.20238095238095236
2022-01-11,0.4545843214990674,0.22009670364036416,0.46152761198825176,0.4710982855879007,1.8253696433741064e-09,0.4780157214556015,0.5691485706543109,0.49065143576205017,0.5511925488044418,0.25413392598470613,0.5894734933589553,0.01602966725489043,0.5260743741185437,0.16666666666666666,0.0,0.0,0.7995475106777928,0.17857142857142858
2022-01-12,0.47030932640064854,0.22997106577674004,0.4824186136755909,0.49134792556887197,1.4096554979230608e-09,0.4792426740175996,0.5648907473124135,0.4954898318518801,0.5486294072963978,0.3573828632625456,0.6057934777685512,0.01635043374098923,0.5472141851743018,0.3333333333333333,0.0,0.0,0.7497181052756662,0.19047619047619044
2022-01-13,0.4910372582962313,0.2309221535366569,0.4803278310004666,0.4675733049056754,1.8965749530499375e-09,0.47766889795570583,0.5573868356721786,0.49280741026840447,0.543914719406558,0.275162508919104,0.41210860043770764,0.018470226354520704,0.3380186853649223,0.5,0.0,0.0,0.7858832744570704,0.17857142857142858
2022-01-14,0.4675712438712792,0.2228632430901803,0.47045080252869975,0.4768610358869484,1.287758115853912e-09,0.481694264881057,0.550356107529357,0.493261118213589,0.5405601851705031,0.3331306266925542,0.5570656026603317,0.014556510716744473,0.4920455152195509,0.6666666666666666,0.0,0.0,0.5413241184000104,0.17857142857142858
2022-01-15,0.475904978401645,0.2257226657328525,0.4846855225515818,0.4768668010830883,1.090183177617895e-09,0.4853345178139547,0.5436744245639202,0.4936029296033482,0.5375111868329068,0.23596357267603024,0.5154421555119434,0.010482229582233521,0.45286546866539495,0.8333333333333333,0.0,1.0,0.49965874318631154,0.20238095238095236
2022-01-17,0.47633007282249434,0.22066147615784526,0.4665713723685554,0.4616547196079387,8.873288534854571e-10,0.4895008705432898,0.5289861521205953,0.4899937007578048,0.5306847874160137,0.2485865919537144,0.44847187504456604,0.014088483252936698,0.3794087284708307,0.0,0.0,0.0,0.5370715621204148,0.19047619047619044
2022-01-18,0.4611049943099795,0.21662660069523604,0.4616060096264424,0.46438794668696026,1.093247501624301e-09,0.48849074841476453,0.5242797072141163,0.4878397257034075,0.5272819418938705,0.2797047204340772,0.5277716181848454,0.01213928008883039,0.46387606047188185,0.16666666666666666,0.0,0.0,0.4979456057821061,0.21428571428571427
2022-01-19,0.46372795073439993,0.21564134900231463,0.4593738248185085,0.4521400495422523,1.9255042456014933e-09,0.4825887002810381,0.5199331096392537,0.48297291359272354,0.5229600000181834,0.3530210497790686,0.4602569676241104,0.01218247421224261,0.3940030762897596,0.3333333333333333,0.0,0.0,0.6001554944176666,0.21428571428571427
2022-01-20,0.45151481533423893,0.22338687106334587,0.44886764635075993,0.43519508986979927,2.101862467003453e-09,0.4777147360934308,0.5140675489918418,0.47482458992039434,0.5173314075869655,0.32067646906824887,0.4378190535927623,0.026125883531693685,0.3718645404647915,0.5,0.0,0.0,0.5365363183942655,0.21428571428571427
2022-01-21,0.43426316850763763,0.20358427289624081,0.3573244425399904,0.3615445344805026,7.408043316283724e-09,0.46035588856362136,0.5052047409098758,0.4491620464155194,0.5048274637357425,0.23169855503184011,0.17010253182203539,0.05075883600038814,0.10706296700140905,0.6666666666666666,0.0,0.0,0.33326179131363015,0.15476190476190474
2022-01-22,0.3604722193731417,0.16858496602988166,0.331838766486549,0.3370407038570735,5.8410477303146345e-09,0.4393075574676257,0.4936787604412445,0.42341034381921083,0.49100254412747946,0.18968934224330075,0.3872505781775857,0.024898313834467185,0.33911834944934466,0.8333333333333333,0.0,1.0,0.2839636891652938,0.08333333333333334
2022-01-23,0.33671629648390916,0.16585801075244094,0.3423456609144637,0.35786441761124166,2.84711170985976e-09,0.4214087245781439,0.4836001048327683,0.40962443680046445,0.48052302304569683,0.2505442025827178,0.6286897988479025,0.01652321023463791,0.5486979110434327,1.0,0.0,1.0,0.41840485297945285,0.05952380952380951
2022-01-24,0.3571354810980378,0.17430997067814752,0.31251482261281427,0.36440599349790703,7.670909988818079e-09,0.4067696591501851,0.47468170251305886,0.40102153543109154,0.47165229607304193,0.27227798267931946,0.5498307517405794,0.04108900222030554,0.4833614515319721,0.0,0.0,0.0,0.4074395024512747,0.08333333333333334
2022-01-25,0.3644751191555186,0.17434988334987872,0.36177324002224487,0.3697499809137067,1.4119326199344563e-09,0.39252359723924507,0.4665773749252733,0.3959879760678686,0.4641239928494003,0.2377072433657636,0.5432431221394974,0.016055000517144747,0.47393388362014915,0.16666666666666666,0.0,0.0,0.5738500239024452,0.07142857142857142
2022-01-26,0.3696250935835686,0.18556690447830032,0.3718854614085836,0.36733209259324284,2.2754682247665027e-09,0.37975726825737893,0.46054189193260997,0.391570953113594,0.4570375702098657,0.16136227144927442,0.5029307577829609,0.02335325821747692,0.43834744081650434,0.3333333333333333,0.0,0.0,0.6371654350912845,0.20238095238095236
2022-01-27,0.36529199120017924,0.17178923087131825,0.35860099951618984,0.3740270576378105,1.6696102258856472e-09,0.37054950933074343,0.4551244159272022,0.3900354335290759,0.4512668628901021,0.21730519389330638,0.5501191139276407,0.014828706595715292,0.4901818307899065,0.5,0.0,0.0,0.4715023585047409,0.16666666666666666
2022-01-28,0.37304555993499916,0.17817673659541955,0.37027974174600853,0.3837393166984714,9.624482355623875e-10,0.3738905388952904,0.4516665981256178,0.3914620133375979,0.4469948905281851,0.21900780503130063,0.5652401149942384,0.01597052593401591,0.49932627623223236,0.6666666666666666,0.0,0.0,0.5041970724911569,0.21428571428571427
2022-01-29,0.3831157798816783,0.1840128561507891,0.39052423140333736,0.390897768572099,1.4091951299972158e-09,0.3819977617418809,0.4484481021875417,0.3944322331918474,0.443829261412498,0.24662876371884151,0.5515983207413055,0.01213955346935837,0.48557555130792035,0.8333333333333333,0.0,1.0,0.2517082678595267,0.21428571428571427
2022-01-30,0.39040640212780947,0.18119679542308414,0.3912666820956082,0.3867503214096848,1.0114971919241377e-09,0.3863460206092791,0.4448471262661441,0.39555891538944976,0.4405354339531794,0.24060781984695911,0.49467887539384087,0.008636819891896182,0.43179377113128364,1.0,0.0,1.0,0.7739154268593877,0.27380952380952384
2022-01-31,0.386501185101147,0.18418671443485296,0.3785070190049835,0.39653385925898366,2.019515622277886e-09,0.39118229916787867,0.44180857219464165,0.3990010682253281,0.43852231971225164,0.3002017498391377,0.5646417936861574,0.01845063408335279,0.496123299425143,0.0,0.0,0.0,0.4826676902166865,0.16666666666666666
2022-02-01,0.395807037484362,0.1887769180584637,0.40316379217609466,0.40032124371702815,2.582248901596875e-09,0.39578425884688556,0.43812175236349904,0.40258808318093886,0.4370720849095029,0.30385697697363984,0.5341952323654852,0.010990808491016897,0.4701334773701798,0.16666666666666666,0.09090909090909091,0.0,0.5436344226469175,0.2380952380952381
2022-02-02,0.40016961912795806,0.18522263715340853,0.37783831220982345,0.36911126706257846,1.7360756066279078e-09,0.39605208190746605,0.43175436931440514,0.3969933336904512,0.4326233751927463,0.2726453097544385,0.3615382860328301,0.019940557960544787,0.30300423201414495,0.3333333333333333,0.09090909090909091,0.0,0.4191381427091576,0.26190476190476186
2022-02-03,0.36842603775717603,0.1728736893696951,0.37176267424009335,0.37589375826672344,1.9717593587933712e-09,0.39633308047407095,0.4269787250980881,0.39459775392699303,0.4292593674560655,0.32280568666205234,0.5504757881919574,0.009331206432826006,0.48420589507142714,0.5,0.09090909090909091,0.0,0.428548965493435,0.16666666666666666
2022-02-04,0.3759692397002256,0.20927067887019873,0.38577419368118615,0.4507108050083132,4.275159161487063e-09,0.40641444645583485,0.4256165434182124,0.4126620270345438,0.43370521760081315,0.6950810806679016,0.8981254485329203,0.04258430258121337,0.8001615439365803,0.6666666666666666,0.09090909090909091,0.0,0.6511830506153196,0.16666666666666666
2022-02-05,0.4500160827679944,0.21031908456427517,0.455567064615226,0.44782453817721624,1.5567952288098437e-09,0.4149837587562217,0.42410371400358426,0.4254440425192737,0.4374574112615174,0.7803579820533315,0.5021732757194842,0.008214902610465027,0.4382407569874184,0.8333333333333333,0.09090909090909091,1.0,0.49965874318631154,0.3214285714285714
2022-02-06,0.44778193859801513,0.2165202490287917,0.458912567481483,0.4652792809507612,1.3223378246461418e-09,0.42680489639673586,0.4235052546383079,0.43966409591246713,0.4426191812601572,0.7763173893727497,0.5958254577602541,0.013392547555681917,0.5307430226083033,1.0,0.09090909090909091,1.0,0.7883775369646228,0.36904761904761907
2022-02-07,0.46446807204242785,0.23158194449280683,0.46834749055066816,0.48990365658438684,3.03373746822711e-09,0.44086005811160806,0.4249767592152226,0.45686593084322136,0.4497814878520868,0.7964621629410545,0.6261816044815095,0.025301732366842015,0.5679108480169341,0.0,0.09090909090909091,0.0,0.5666393460350654,0.4642857142857143
2022-02-08,0.48971575015821117,0.23963412070248935,0.4866150351992865,0.4934843674959639,4.091269617723293e-09,0.45488410880127744,0.42649240974847913,0.470717843742107,0.4566518156649114,0.7946541531295677,0.531005261703954,0.024936222601006166,0.46594982998034046,0.16666666666666666,0.09090909090909091,0.0,0.7189649023107189,0.5
2022-02-09,0.4936652732919297,0.23405012440270606,0.49489475654043025,0.4996875438395123,2.3237417690882943e-09,0.4745400440051382,0.42896918809725637,0.48275347565651394,0.46351973762338483,0.8108796647034727,0.5422964565140768,0.014524798575505194,0.4765074258356328,0.3333333333333333,0.09090909090909091,0.0,0.5404918018487779,0.5714285714285714
2022-02-10,0.4991166687947553,0.24245683354214947,0.49572849215388204,0.4840963570424405,6.304630561288529e-09,0.4908280200672687,0.431516485311359,0.48764135799747266,0.4681995300924504,0.7423023683518017,0.4483968125138957,0.023428528989498994,0.3776230053009037,0.5,0.09090909090909091,0.0,0.5057478596942242,0.5238095238095238
2022-02-11,0.4829847105555288,0.2267672115594982,0.47359870038910634,0.46502648583517514,3.110773025364648e-09,0.49298299110548155,0.4369069240798481,0.4862449754462682,0.47054120703980606,0.6633923433846759,0.43176129466362534,0.01728575965386383,0.36393957325339904,0.6666666666666666,0.09090909090909091,0.0,0.49458529941199736,0.5238095238095238
2022-02-12,0.4637532435907901,0.21924120919298878,0.46945400698741324,0.46248525725790146,1.5220745543604732e-09,0.49518990151375003,0.44344140835556545,0.48452309315571185,0.4724151228015214,0.6440513138807071,0.5039818056788885,0.011044937835546095,0.44247938758147864,0.8333333333333333,0.09090909090909091,1.0,0.4544077715795418,0.45238095238095233
2022-02-13,0.4614896201606044,0.2172136290440735,0.47229225207597125,0.45863410623649226,8.040067730381519e-10,0.49418958869410085,0.44869056368307203,0.48220935361612827,0.47373241784038145,0.6449938702247242,0.4980278644347236,0.007350108873795228,0.4350386008251683,1.0,0.09090909090909091,1.0,0.733873283480017,0.45238095238095233
2022-02-14,0.45888218831700284,0.2179060235612878,0.4667478565495051,0.46752630982199006,1.7768885958433922e-09,0.4908210772856512,0.45406216465943006,0.4828345762611592,0.4758218336365144,0.6435368773868555,0.5557773615671163,0.01094114436177719,0.4890756015467717,0.0,0.09090909090909091,0.0,0.5944597786357633,0.47619047619047616
2022-02-15,0.4671056808802054,0.23354678126476197,0.4825560780274868,0.5023791916251616,2.0451195144253573e-09,0.4921600347980631,0.46097090217253334,0.4925555507556749,0.48121699497548565,0.6882454032523615,0.6717173157271001,0.020248111054460567,0.6141041253662185,0.16666666666666666,0.09090909090909091,0.0,0.5522663406800014,0.47619047619047616
2022-02-16,0.5020475003331679,0.23206377092294522,0.4981525542863371,0.49113234217382495,1.0816330563385585e-09,0.4908722014048352,0.46741973364654177,0.49686068925787097,0.484993644756613,0.7527567309410712,0.46723849864890254,0.010662113969608243,0.39688518096475295,0.3333333333333333,0.09090909090909091,0.0,0.4652240470588748,0.5357142857142857
